RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D01	1165	4921267316	286	305.4178	1357370406	2.107015e-07	2.250069e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D02	876	122863394	9	9.465454	28324450	3.177467e-07	3.341796e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D03	1118	262504500	20	21.07267	67919788	2.94465e-07	3.102582e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D04	842	112667090	4	3.822264	25845722	1.547645e-07	1.478877e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D06	1074	190915068	7	7.962363	44875180	1.559882e-07	1.774336e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D07	862	250163360	12	12.49239	61058974	1.965313e-07	2.045955e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D08	1151	2121715320	145	152.2448	571727650	2.536173e-07	2.662889e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D09	966	563320982	30	32.73836	135868974	2.20801e-07	2.409553e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D10	1302	4340772372	295	312.1059	1203735958	2.450704e-07	2.59281e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D11	991	1002265180	62	66.25201	269854518	2.297534e-07	2.455101e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_D12	1092	3170922084	219	234.2673	872881164	2.508933e-07	2.68384e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E01	997	1292348378	80	84.07108	337895228	2.367598e-07	2.488081e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E03	957	197406308	10	10.70304	51060448	1.958463e-07	2.096151e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E04	859	66690420	1	0.9940087	14137642	7.073315e-08	7.030937e-08
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E05	818	40606982	1	1.067554	9204658	1.086406e-07	1.159797e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E06	889	202745438	11	11.38681	48561776	2.265156e-07	2.344809e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E08	827	125889010	6	7.06577	29874960	2.008371e-07	2.365115e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E09	741	76262866	2	1.998086	17056332	1.172585e-07	1.171463e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E10	931	308127198	20	21.92571	73354382	2.72649e-07	2.989011e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E11	781	453071144	25	26.17938	110478142	2.262891e-07	2.369643e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_E12	988	1369797774	80	85.16526	351695122	2.274697e-07	2.421565e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F03	916	223471010	11	11.44791	54713336	2.010479e-07	2.092343e-07
